Provincia,Localidad,Municipio,Departamento,Latitud,Longitud
Chubut,KM. 3 - GENERAL MOSCONI,Comodoro Rivadavia,Escalante,-45.8318281251079,-67.4917096424434
Chubut,DIADEMA ARGENTINA,Comodoro Rivadavia,Escalante,-45.7906089158021,-67.6738925726169
Chubut,RADA TILLY,Rada Tilly,Escalante,-45.9368019185633,-67.5653960236573
Chubut,CAMARONES,Camarones,Florentino Ameghino,-44.79829087317,-65.7105992934951
Chubut,GARAYALDE,null,Florentino Ameghino,-44.6795783728661,-66.6097364550235
Chubut,ALDEA ESCOLAR,Trevelín,Futaleufú,-43.1198187614025,-71.5588967458005
Chubut,CORCOVADO,Corcovado,Futaleufú,-43.5380021657326,-71.4659616215841
Chubut,ESQUEL,Esquel,Futaleufú,-42.9133238858291,-71.3185116319277
Chubut,LAGO ROSARIO,Trevelín,Futaleufú,-43.2500168518714,-71.3512318442886
Chubut,LOS CIPRESES,Trevelín,Futaleufú,-43.1847146210617,-71.6413919295155
Chubut,TREVELIN,Trevelín,Futaleufú,-43.0908711905976,-71.4654853699539
Chubut,VILLA FUTALAUFQUEN,null,Futaleufú,-42.9006375858067,-71.6061535113717
Chubut,DIQUE FLORENTINO AMEGHINO,Dique Florentino Ameghino,Gaiman,-43.7032847513538,-66.479400323535
Chubut,DOLAVON,Dolavon,Gaiman,-43.309297578868,-65.7087388385691
Chubut,GAIMAN,Gaiman,Gaiman,-43.288807480447,-65.4924135000744
Chubut,28 DE JULIO,28 de Julio,Gaiman,-43.3809771295585,-65.8386877428492
Chubut,BLANCUNTRE,null,Gastre,-42.5683892291525,-68.9190916237139
Chubut,EL ESCORIAL,null,Gastre,-43.098070041959,-68.5596033354947
Chubut,GASTRE,Gastre,Gastre,-42.2656204565429,-69.2210978977662
Chubut,LAGUNITA SALADA,null,Gastre,-42.7167792838299,-69.1884723935703
Chubut,YALA LAUBAT,null,Gastre,-42.7671354457615,-68.875421794475
Chubut,ALDEA EPULEF,null,Languiñeo,-43.2341165952859,-69.7112937770404
Chubut,CARRENLEUFU,Carrenleufú,Languiñeo,-43.5856885437306,-71.7009020245021
Chubut,COLAN CONHUE,Colan Conhué,Languiñeo,-43.2425977048335,-69.9302181856069
Chubut,PASO DEL SAPO,Paso del Sapo,Languiñeo,-42.7371109950872,-69.6110020875554
Chubut,TECKA,Tecka,Languiñeo,-43.4935820815258,-70.8135608321009
Chubut,EL MIRASOL,null,Mártires,-43.2852932712541,-67.7603113819649
Chubut,LAS PLUMAS,Las Plumas,Mártires,-43.7223979636171,-67.2869956666141
Chubut,CERRO CONDOR,null,Paso de Indios,-43.4233198653988,-69.1640923476749
Chubut,LOS ALTARES,Los Altares,Paso de Indios,-43.8711929981581,-68.4301168776514
Chubut,PASO DE INDIOS,Paso de Indios,Paso de Indios,-43.8663054117658,-69.0448870902309
Chubut,PLAYA MAGAGNA,Rawson,Rawson,-43.3821208618862,-65.0449325683674
Chubut,PLAYA UNION,Rawson,Rawson,-43.3219408530217,-65.0475987350977
Chubut,RAWSON,Rawson,Rawson,-43.3010516778945,-65.0955202340428
Chubut,TRELEW,Trelew,Rawson,-43.2483538570309,-65.3103813319694
Chubut,ALDEA APELEG,Alto Río Senguer,Río Senguer,-44.7052521139583,-70.8460010136593
Chubut,ALDEA BELEIRO,Aldea Beleiro,Río Senguer,-45.5614644681207,-71.5181726162484
Chubut,ALTO RIO SENGUER,Alto Río Senguer,Río Senguer,-45.0476417520383,-70.8227552077123
Chubut,DOCTOR RICARDO ROJAS,Doctor Ricardo Rojas,Río Senguer,-45.5870084306305,-71.0290968422414
Chubut,FACUNDO,Facundo,Río Senguer,-45.3192710383686,-69.9721127349678
Chubut,LAGO BLANCO,null,Río Senguer,-45.9468594190828,-71.2641106643113
Chubut,RIO MAYO,Río Mayo,Río Senguer,-45.6964538171738,-70.2559804482547
Chubut,BUEN PASTO,Buen Pasto,Sarmiento,-45.0804225633305,-69.4497777721279
Chubut,SARMIENTO,Sarmiento,Sarmiento,-45.590519720018,-69.0706825167205
Chubut,FRONTERA DE RIO PICO,Dr. Atilio Oscar Viglione,Tehuelches,-44.1988556500986,-71.6666681641388
Chubut,GOBERNADOR COSTA,Gobernador Costa,Tehuelches,-44.0529826063177,-70.597920256446
Chubut,JOSE DE SAN MARTIN,José de San Martín,Tehuelches,-44.0545030861499,-70.4698423450266
Chubut,RIO PICO,Río Pico,Tehuelches,-44.1829932413496,-71.3700565360866
Chubut,GAN GAN,Gan Gan,Telsen,-42.5232330288476,-68.2828542288869
Chubut,TELSEN,null,Telsen,-42.4387511614213,-66.941427996482
Entre Ríos,ARROYO BARU,null,Colón,-31.8673630759862,-58.445702857466
Entre Ríos,COLON,null,Colón,-32.2232180852093,-58.1419674849484
Entre Ríos,COLONIA HUGUES,null,Colón,-32.2963657704418,-58.2329681221353
Entre Ríos,HAMBIS,null,Colón,-31.9629513486876,-58.5082059489741
Entre Ríos,HOCKER,null,Colón,-32.0874958453901,-58.3417058444451
Entre Ríos,LA CLARITA,null,Colón,-31.9771375050248,-58.3917628888627
Entre Ríos,PUEBLO CAZES,null,Colón,-32.0030492517654,-58.4934832589352
Entre Ríos,PUEBLO LIEBIG'S,null,Colón,-32.1570049045312,-58.1976616890773
Entre Ríos,EL BRILLANTE,null,Colón,-32.1797669801643,-58.2122328834059
Entre Ríos,EL COLORADO,null,Colón,-32.1819017485871,-58.1918561863469
Entre Ríos,SAN JOSE,null,Colón,-32.2021613289668,-58.2095931555666
Entre Ríos,UBAJAY,null,Colón,-31.7925728023428,-58.3158517356
Entre Ríos,VILLA ELISA,null,Colón,-32.1606202225925,-58.4037483450693
Entre Ríos,CALABACILLA,null,Concordia,-31.507626297952,-58.1334346597166
Entre Ríos,CLODOMIRO LEDESMA,null,Concordia,-31.5794028169306,-58.1813678170213
Entre Ríos,COLONIA AYUI,null,Concordia,-31.2050901632153,-58.0338899223591
Entre Ríos,COLONIA GENERAL ROCA,null,Concordia,-31.3244065210985,-58.1214096714805
Entre Ríos,BENITO LEGEREN,null,Concordia,-31.4288786267036,-58.0768061386463
Entre Ríos,CONCORDIA,null,Concordia,-31.3687044068789,-58.0450288431718
Entre Ríos,LAS TEJAS,null,Concordia,-31.4119399624827,-58.0740082494429
Entre Ríos,VILLA ADELA,null,Concordia,-31.4037426459166,-58.0394128271546
Entre Ríos,VILLA ZORRAQUIN,null,Concordia,-31.3299511832527,-58.0174848453444
Entre Ríos,ESTACION YERUA,null,Concordia,-31.469433434517,-58.2636681024626
Entre Ríos,ESTACION YUQUERI,null,Concordia,-31.3963812386954,-58.1611535438718
Entre Ríos,ESTANCIA GRANDE,null,Concordia,-31.4400282680775,-58.1246631255854
Entre Ríos,LA CRIOLLA,null,Concordia,-31.2693712880357,-58.1060425422369
Entre Ríos,LOS CHARRUAS,null,Concordia,-31.1707840748941,-58.1873842951633
Entre Ríos,NUEVA ESCOCIA,null,Concordia,-31.6473163855612,-58.0158126069679
Entre Ríos,PEDERNAL,null,Concordia,-31.6714729659455,-58.2307912741944
Entre Ríos,PUERTO YERUA,null,Concordia,-31.530833509471,-58.0128947749058
Entre Ríos,ALDEA BRASILERA,null,Diamante,-31.8922864518526,-60.591797746941
Entre Ríos,ALDEA GRAPSCHENTAL,null,Diamante,-31.9563723140333,-60.4961051979678
Entre Ríos,ALDEA PROTESTANTE,null,Diamante,-32.0308328904873,-60.5643359117847
Entre Ríos,ALDEA SALTO,null,Diamante,-31.9260358583332,-60.5483852721123
Entre Ríos,ALDEA SAN FRANCISCO,null,Diamante,-31.9625681226479,-60.635713481626
Entre Ríos,ALDEA SPATZENKUTTER,null,Diamante,-31.9485292712546,-60.5803966416062
Entre Ríos,ALDEA VALLE MARIA,null,Diamante,-31.9922440087904,-60.5878502274446
Entre Ríos,COLONIA ENSAYO,null,Diamante,-31.8672572611199,-60.5752901869571
Entre Ríos,DIAMANTE,null,Diamante,-32.0671549441222,-60.6377365188118
Entre Ríos,STROBEL,null,Diamante,-32.0585362988015,-60.6108078415946
Entre Ríos,ESTACION CAMPS,null,Diamante,-32.1133207438253,-60.2299017967384
Entre Ríos,GENERAL ALVEAR,null,Diamante,-31.9494541080354,-60.6779497259324
Entre Ríos,GENERAL RACEDO,null,Diamante,-31.9840164487261,-60.4083912285494
Entre Ríos,GENERAL RAMIREZ,null,Diamante,-32.1772714430842,-60.1985605811767
Entre Ríos,LA JUANITA,null,Diamante,-31.8753768018271,-60.649121973368
Entre Ríos,LA JAULA,null,Diamante,-31.8327184836082,-60.6048471558247
Entre Ríos,PARAJE LA VIRGEN,null,Diamante,-31.917362571918,-60.6531968809921
Entre Ríos,PUERTO LAS CUEVAS,null,Diamante,-32.3342284848162,-60.4872902471305
Entre Ríos,ESTACION PUIGGARI,null,Diamante,-32.0602299925107,-60.4435729044204
Entre Ríos,VILLA LIBERTADOR SAN MARTIN,null,Diamante,-32.0697561751369,-60.4624463940416
Entre Ríos,CHAJARI,null,Federación,-30.7540759107669,-57.9841625878637
Entre Ríos,COLONIA ALEMANA,null,Federación,-30.896158506292,-58.0221576342783
Entre Ríos,COLONIA PEÑA,null,Federación,-30.7974915997552,-58.1756384659062
Entre Ríos,FEDERACION,null,Federación,-30.990072444489,-57.9183475208406
Entre Ríos,LOS CONQUISTADORES,null,Federación,-30.5944074579969,-58.4682627057869
Entre Ríos,SAN JAIME DE LA FRONTERA,null,Federación,-30.3396273493524,-58.3080915973688
Entre Ríos,SAN PEDRO,null,Federación,-30.7571887237222,-58.0818713823153
Entre Ríos,SAN RAMON,null,Federación,-30.8091644325467,-58.2191269101013
Entre Ríos,SANTA ANA,null,Federación,-30.9004970305733,-57.9310809529514
Entre Ríos,VILLA DEL ROSARIO,null,Federación,-30.7968318611671,-57.9115719165535
Entre Ríos,CONSCRIPTO BERNARDI,null,Federal,-31.0477778936084,-59.0867391405808
Entre Ríos,EL CIMARRON,null,Federal,-30.9868629826869,-58.9777569104134
Entre Ríos,FEDERAL,null,Federal,-30.9513342178715,-58.7851418943148
Entre Ríos,NUEVA VIZCAYA,null,Federal,-30.9685149773302,-58.6127479285248
Entre Ríos,SAUCE DE LUNA,null,Federal,-31.2384740579796,-59.2202829564802
Entre Ríos,SAN JOSE DE FELICIANO,null,Feliciano,-30.3852713114912,-58.7515719602207
Entre Ríos,SAN VICTOR,null,Feliciano,-30.4869283596556,-59.0316519541684
Entre Ríos,ALDEA ASUNCION,null,Gualeguay,-32.825171529429,-59.2312379231862
Entre Ríos,ESTACION LAZO,null,Gualeguay,-32.8718397608117,-59.4223491853546
Entre Ríos,GENERAL GALARZA,null,Gualeguay,-32.7212713061819,-59.3958887031115
Entre Ríos,GUALEGUAY,null,Gualeguay,-33.1485556234267,-59.3150160418816
Entre Ríos,PUERTO RUIZ,null,Gualeguay,-33.2198401773573,-59.3630338659967
Entre Ríos,ALDEA SAN ANTONIO,null,Gualeguaychú,-32.6253281653841,-58.703196864174
Entre Ríos,ALDEA SAN JUAN,null,Gualeguaychú,-32.703788501225,-58.7790625010106
Entre Ríos,ENRIQUE CARBO,null,Gualeguaychú,-33.1478483564668,-59.2089401138297
Entre Ríos,ESTACION ESCRIÑA,null,Gualeguaychú,-32.5932358304352,-58.9037416509557
Entre Ríos,FAUSTINO M. PARERA,null,Gualeguaychú,-32.8044314283598,-58.8826333992369
Entre Ríos,GENERAL ALMADA,null,Gualeguaychú,-32.8376334754538,-58.8038160467091
Entre Ríos,GILBERT,null,Gualeguaychú,-32.5306030521064,-58.9339533000982
Entre Ríos,GUALEGUAYCHU,null,Gualeguaychú,-33.0100328267382,-58.5164257946352
Entre Ríos,IRAZUSTA,null,Gualeguaychú,-32.9269373297111,-58.9534834763678
Entre Ríos,LARROQUE,null,Gualeguaychú,-33.0354242763647,-59.001853656082
Entre Ríos,PASTOR BRITOS,null,Gualeguaychú,-32.7697426128614,-58.9070200410514
Entre Ríos,PUEBLO GENERAL BELGRANO,null,Gualeguaychú,-33.0162888459347,-58.476043760345
Entre Ríos,URDINARRAIN,null,Gualeguaychú,-32.6881311554333,-58.888994553976
Entre Ríos,CEIBAS,null,Islas del Ibicuy,-33.4994124052794,-58.8003541709834
Entre Ríos,IBICUY,null,Islas del Ibicuy,-33.7437863303553,-59.1550366922315
Entre Ríos,MEDANOS,null,Islas del Ibicuy,-33.4360995740998,-59.0675952112197
Entre Ríos,VILLA PARANACITO,null,Islas del Ibicuy,-33.7156244223002,-58.6597631447303
Entre Ríos,ALCARAZ,null,La Paz,-31.4565889671918,-59.5991388684545
Entre Ríos,BOVRIL,null,La Paz,-31.3428914409424,-59.4467309737899
Entre Ríos,COLONIA AVIGDOR,null,La Paz,-31.1853384671792,-59.4079822910182
Entre Ríos,EL SOLAR,null,La Paz,-31.1810124666205,-59.7328844569416
Entre Ríos,LA PAZ,null,La Paz,-30.741541104376,-59.6433535241897
Entre Ríos,PIEDRAS BLANCAS,null,La Paz,-31.1859575955508,-59.9521591252044
Entre Ríos,SAN GUSTAVO,null,La Paz,-30.6905067150943,-59.3994540133514
Entre Ríos,SANTA ELENA,null,La Paz,-30.9466589584952,-59.7882850384119
Entre Ríos,SIR LEONARD,null,La Paz,-31.3896679471814,-59.5032123815164
Entre Ríos,ARANGUREN,null,Nogoyá,-32.2443130059944,-60.1627988186884
Entre Ríos,BETBEDER,null,Nogoyá,-32.374100868006,-59.9380818002549
Entre Ríos,DON CRISTOBAL,null,Nogoyá,-32.0752594049271,-59.9943230195983
Entre Ríos,FEBRE,null,Nogoyá,-32.4774515995652,-59.9217117300676
Entre Ríos,HERNANDEZ,null,Nogoyá,-32.3380692970598,-60.0301404781048
Entre Ríos,LUCAS GONZALEZ,null,Nogoyá,-32.3859289481651,-59.531300464703
Entre Ríos,NOGOYA,null,Nogoyá,-32.3956416421841,-59.7880764157544
Entre Ríos,XX DE SETIEMBRE,null,Nogoyá,-32.3866241398753,-59.6630736582897
Entre Ríos,ALDEA MARIA LUISA,null,Paraná,-31.8847292300203,-60.4087456869806
Entre Ríos,ALDEA SAN JUAN,null,Paraná,-31.9982237404715,-60.3583819889242
Entre Ríos,ALDEA SAN RAFAEL,null,Paraná,-31.9598299451355,-60.2558755485286
Entre Ríos,ALDEA SANTA MARIA,null,Paraná,-31.6128701885629,-60.0070721806963
Entre Ríos,ALDEA SANTA ROSA,null,Paraná,-32.0164544602725,-60.2411073474122
Entre Ríos,CERRITO,null,Paraná,-31.5821711222967,-60.0740223148253
Entre Ríos,PUEBLO MORENO,null,Paraná,-31.5884913847857,-60.0648929343735
Entre Ríos,COLONIA AVELLANEDA,null,Paraná,-31.7680690511493,-60.4050220629258
Entre Ríos,COLONIA CRESPO,null,Paraná,-31.6777727008412,-60.2436880885317
Entre Ríos,CRESPO,null,Paraná,-32.0346491846505,-60.3107514290928
Entre Ríos,EL PALENQUE,null,Paraná,-31.6625748086746,-60.1751144821058
Entre Ríos,EL PINGO,null,Paraná,-31.5838497016925,-59.8938069366259
Entre Ríos,EL RAMBLON,null,Paraná,-31.8480473768248,-60.0927487719843
Entre Ríos,HASENKAMP,null,Paraná,-31.5133052410614,-59.83696962349
Entre Ríos,HERNANDARIAS,null,Paraná,-31.2324500702018,-59.9872576438234
Entre Ríos,LA PICADA,null,Paraná,-31.7267100818149,-60.2971793004448
Entre Ríos,LAS TUNAS,null,Paraná,-31.8706095724666,-59.7324361083485
Entre Ríos,MARIA GRANDE,null,Paraná,-31.6660715037636,-59.9044379252459
Entre Ríos,ORO VERDE,null,Paraná,-31.8257355466309,-60.5182728163031
Entre Ríos,PARANA,null,Paraná,-31.7415676426411,-60.5284145917589
Entre Ríos,PUEBLO BELLOCQ,null,Paraná,-31.4287140394702,-59.7457885927193
Entre Ríos,PUEBLO BRUGO,null,Paraná,-31.3883015926493,-60.0938334043815
Entre Ríos,PUEBLO GENERAL SAN MARTIN,null,Paraná,-31.4636064114686,-60.1679618601982
Entre Ríos,SAN BENITO,null,Paraná,-31.7815218098022,-60.4419739913356
Entre Ríos,SAUCE MONTRULL,null,Paraná,-31.7463194997657,-60.3552297078863
Entre Ríos,SAUCE PINTO,null,Paraná,-31.8442990730164,-60.3747483050584
Entre Ríos,SEGUI,null,Paraná,-31.9588750821276,-60.1269829104478
Entre Ríos,SOSA,null,Paraná,-31.7385742726697,-59.9115081436489
Entre Ríos,TABOSSI,null,Paraná,-31.8047077554997,-59.9379151601641
Entre Ríos,TEZANOS PINTO,null,Paraná,-31.8735456198919,-60.4970235321195
Entre Ríos,VIALE,null,Paraná,-31.8714330822777,-60.0099225269048
Entre Ríos,VILLA FONTANA,null,Paraná,-31.908647496665,-60.468352081106
Entre Ríos,VILLA GOBERNADOR LUIS F. ETCHEVEHERE,null,Paraná,-31.93428563973,-60.4279737732991
Entre Ríos,VILLA URQUIZA,null,Paraná,-31.6507506100701,-60.3775855159669
Entre Ríos,GENERAL CAMPOS,null,San Salvador,-31.5246078338723,-58.4047735134447
Entre Ríos,SAN SALVADOR,null,San Salvador,-31.6255225523021,-58.5040738167896
Entre Ríos,ALTAMIRANO SUR,null,Tala,-32.0888342815838,-59.1740705545307
Entre Ríos,DURAZNO,null,Tala,-31.9865854200416,-59.2804623070462
Entre Ríos,ESTACION ARROYO CLE,null,Tala,-32.6338905298532,-59.4016108911944
Entre Ríos,GOBERNADOR ECHAGUE,null,Tala,-32.3933701328502,-59.2758886814116
Entre Ríos,GOBERNADOR MANSILLA,null,Tala,-32.5464913620505,-59.3561472624329
Entre Ríos,GOBERNADOR SOLA,null,Tala,-32.3372059083888,-59.3710906213647
Entre Ríos,GUARDAMONTE,null,Tala,-32.0826358698135,-59.3082772238093
Entre Ríos,LAS GUACHAS,null,Tala,-32.4700075443165,-59.1726625031425
Entre Ríos,MACIA,null,Tala,-32.1724413881098,-59.3986787086128
Entre Ríos,ROSARIO DEL TALA,null,Tala,-32.3026339163322,-59.1445792095518
Entre Ríos,BASAVILBASO,null,Uruguay,-32.3725729351065,-58.8785609437917
Entre Ríos,CASEROS,null,Uruguay,-32.4642772562474,-58.4780718727049
Entre Ríos,COLONIA ELIA,null,Uruguay,-32.6723717845853,-58.325119237234
Entre Ríos,CONCEPCION DEL URUGUAY,null,Uruguay,-32.4853601673728,-58.2320517380782
Entre Ríos,HERRERA,null,Uruguay,-32.434613979879,-58.6330137118779
Entre Ríos,LAS MOSCAS,null,Uruguay,-32.0926666859344,-58.9575923552082
Entre Ríos,LIBAROS,null,Uruguay,-32.2629479332194,-58.9066108120783
Entre Ríos,1 DE MAYO,null,Uruguay,-32.2570116072535,-58.422728628517
Entre Ríos,PRONUNCIAMIENTO,null,Uruguay,-32.3456507831337,-58.4438591145895
Entre Ríos,ROCAMORA,null,Uruguay,-32.3459729612346,-58.9697454142681
Entre Ríos,SANTA ANITA,null,Uruguay,-32.1762466320214,-58.7864822456477
Entre Ríos,VILLA MANTERO,null,Uruguay,-32.3987091260597,-58.7440638984338
Entre Ríos,VILLA SAN JUSTO,null,Uruguay,-32.446319897702,-58.4359138343848
Entre Ríos,VILLA SAN MARCIAL,null,Uruguay,-32.1800624013874,-58.9301272035017
Entre Ríos,ANTELO,null,Victoria,-32.5338102554011,-60.0356966118049
Entre Ríos,MOLINO DOLL,null,Victoria,-32.3100409280054,-60.4202063551195
Entre Ríos,VICTORIA,null,Victoria,-32.6205968368011,-60.1533126380173
Entre Ríos,ESTACION RAICES,null,Villaguay,-31.908248192653,-59.2606926522048
Entre Ríos,INGENIERO MIGUEL SAJAROFF,null,Villaguay,-31.9569336301554,-58.8491174614017
Entre Ríos,JUBILEO,null,Villaguay,-31.7336733349136,-58.634038044354
Entre Ríos,PASO DE LA LAGUNA,null,Villaguay,-31.8057649065599,-59.1651613714524
Entre Ríos,VILLA CLARA,null,Villaguay,-31.8301004555882,-58.8233903183527
Entre Ríos,VILLA DOMINGUEZ,null,Villaguay,-31.9870146859479,-58.9634179145279
Entre Ríos,VILLAGUAY,null,Villaguay,-31.8654413738655,-59.0290628351274
Formosa,LA SOLEDAD,null,Bermejo,-24.1490607210153,-60.692324164757
Formosa,GUADALCAZAR,null,Bermejo,-23.6823938545951,-61.1611089476784
Formosa,LA RINCONADA,null,Bermejo,-23.4942751905754,-61.5763888694601
Formosa,LAGUNA YEMA,Laguna Yema,Bermejo,-24.2554647197914,-61.2439980075436
Formosa,LAMADRID,null,Bermejo,-23.9376982637237,-60.7400985635583
Formosa,LOS CHIRIGUANOS,Los Chiriguanos,Bermejo,-24.0986835294011,-61.4675867695849
Formosa,POZO DE MAZA,null,Bermejo,-23.5691832483278,-61.7055334817331
Formosa,POZO DEL MORTERO,null,Bermejo,-24.4064403681891,-61.031313748118
Formosa,VACA PERDIDA,null,Bermejo,-23.4948646893285,-61.6499982689001
Formosa,COLONIA PASTORIL,Colonia Pastoril,Formosa,-25.6701404606648,-58.2626302834096
Formosa,FORMOSA,Formosa,Formosa,-26.1828223055764,-58.1733930549121
Formosa,GRAN GUARDIA,Gran Guardia,Formosa,-25.8628496341956,-58.8859915019649
Formosa,MARIANO BOEDO,null,Formosa,-26.1106357408727,-58.4884270518243
Formosa,MOJON DE FIERRO,null,Formosa,-26.0345119719636,-58.0499307616902
Formosa,SAN HILARIO,San Hilario,Formosa,-26.0248676792093,-58.6500726228772
Formosa,VILLA DEL CARMEN,Formosa,Formosa,-26.2522590977589,-58.252552869015
Formosa,BANCO PAYAGUA,null,Laishí,-26.7071297025561,-58.3390745827256
Formosa,GENERAL LUCIO V MANSILLA,General Lucio Victorio Mansilla,Laishí,-26.654180225538,-58.6293214756534
Formosa,HERRADURA,Herradura,Laishí,-26.4874646396691,-58.3122424597995
Formosa,SAN FRANCISCO DE LAISHI,Misión San Francisco de Laishí,Laishí,-26.2423010252437,-58.6300642415106
Formosa,TATANE,null,Laishí,-26.3987186827879,-58.3575600493034
Formosa,VILLA ESCOLAR,Villa Escolar,Laishí,-26.6211844819298,-58.6718336940894
Formosa,INGENIERO GUILLERMO N. JUAREZ,Ingeniero Guillermo N. Juárez,Matacos,-23.8976004129254,-61.8538220483946
Formosa,BARTOLOME DE LAS CASAS,null,Patiño,-25.3474022268881,-59.6181476016645
Formosa,BARTOLOME DE LAS CASAS,null,Patiño,-25.4941218117267,-59.6120583687409
Formosa,COMUNIDAD ABORIGEN BARTOLOME DE LAS CASAS,null,Patiño,-25.3482562961789,-59.6147617547837
Formosa,COLONIA SARMIENTO,null,Patiño,-24.6444789665474,-59.4332808273711
Formosa,COMANDANTE FONTANA,Comandante Fontana,Patiño,-25.3347934740298,-59.6828071882955
Formosa,EL RECREO,null,Patiño,-25.0663152545433,-59.2513514627224
Formosa,ESTANISLAO DEL CAMPO,Estanislao del Campo,Patiño,-25.0531922647351,-60.0939271832043
Formosa,FORTIN CABO 1° LUGONES,Fortín Lugones,Patiño,-24.2854864616665,-59.8282499173384
Formosa,FORTIN SARGENTO 1° LEYES,null,Patiño,-24.5503048524758,-59.390271557059
Formosa,IBARRETA,Ibarreta,Patiño,-25.2113191232301,-59.8570398440914
Formosa,JUAN G. BAZAN,null,Patiño,-24.5418137126365,-60.8341896995338
Formosa,LAS LOMITAS,Las Lomitas,Patiño,-24.7105776136691,-60.5937892586839
Formosa,POSTA CAMBIO ZALAZAR,null,Patiño,-24.2115848629554,-60.198666969414
Formosa,POZO DEL TIGRE,Pozo del Tigre,Patiño,-24.8975997693171,-60.3187890218463
Formosa,SAN MARTIN I,null,Patiño,-24.5319053014019,-59.902051229705
Formosa,SAN MARTIN II,San Martín Dos,Patiño,-24.4331529800639,-59.656351890373
Formosa,SUBTENIENTE PERIN,Subteniente Perín,Patiño,-25.5350397293764,-60.0190827630116
Formosa,VILLA GENERAL GUEMES,General Güemes,Patiño,-24.7529456908497,-59.4916405606824
Formosa,VILLA GENERAL MANUEL BELGRANO,General Belgrano,Patiño,-24.9388283555888,-59.0290877277901
Formosa,BUENA VISTA,Buena Vista,Pilagás,-25.0712122663672,-58.3867799081037
Formosa,EL ESPINILLO,Espinillo,Pilagás,-24.9799888263685,-58.5537877142505
Formosa,LAGUNA GALLO,null,Pilagás,-25.2677752833691,-58.7427948347143
Formosa,MISION TACAAGLE,Misión Taacaglé,Pilagás,-24.979650567657,-58.8227434439732
Formosa,PORTON NEGRO,Portón Negro,Pilagás,-24.9663598975615,-58.7419749100008
Formosa,TRES LAGUNAS,Tres Lagunas,Pilagás,-25.2153644371658,-58.5132694906705
Formosa,CLORINDA,Clorinda,Pilcomayo,-25.2921612747741,-57.7178091082588
Formosa,LAGUNA BLANCA,Laguna Blanca,Pilcomayo,-25.1302522059542,-58.2458430258241
Formosa,LAGUNA NAICK-NECK,Laguna Naik Neck,Pilcomayo,-25.2193910506962,-58.1230791260523
Formosa,PALMA SOLA,null,Pilcomayo,-25.2475512345955,-57.9768403788083
Formosa,PUERTO PILCOMAYO,Clorinda,Pilcomayo,-25.3688131700972,-57.6524943008573
Formosa,RIACHO HE-HE,Riacho He-He,Pilcomayo,-25.3617117019838,-58.2782518825352
Formosa,RIACHO NEGRO,Clorinda,Pilcomayo,-25.4224320225992,-57.7914545139812
Formosa,SIETE PALMAS,Siete Palmas,Pilcomayo,-25.2015076619063,-58.330676377416
Formosa,COLONIA CAMPO VILLAFAÑE,Mayor Vicente E. Villafañe,Pirané,-26.2048681517277,-59.0780331803401
Formosa,EL COLORADO,El Colorado,Pirané,-26.3117354640006,-59.3684434678409
Formosa,PALO SANTO,Palo Santo,Pirané,-25.5639063797961,-59.3360059836081
Formosa,PIRANE,Pirané,Pirané,-25.7306417902346,-59.1075205904775
Formosa,VILLA KILOMETRO 213,Villa Dos Trece,Pirané,-26.1864626491659,-59.3683950578867
Formosa,EL POTRILLO,null,Ramón Lista,-23.1607663192891,-62.0107787024286
Formosa,GENERAL MOSCONI,General Mosconi,Ramón Lista,-23.1827186246626,-62.304068544241
Formosa,EL QUEBRACHO,null,Ramón Lista,-23.3394869143818,-61.8734659544108
Jujuy,ABDON CASTRO TOLAY,Abdón Castro Tolay,Cochinoca,-23.3419368713503,-66.0901014487309
Jujuy,ABRA PAMPA,Abra Pampa,Cochinoca,-22.7223526298672,-65.6965045525232
Jujuy,ABRALAITE,Abralaite,Cochinoca,-23.1692063444784,-65.7944004862785
Jujuy,AGUA DE CASTILLA,Abralaite,Cochinoca,-23.2167374833476,-65.8082738847531
Jujuy,CASABINDO,Abra Pampa,Cochinoca,-22.9850219724833,-66.0328013633041
Jujuy,COCHINOCA,Abra Pampa,Cochinoca,-22.744265021174,-65.8951221139841
Jujuy,LA REDONDA,Puesto del Marqués,Cochinoca,-22.5294608585997,-65.5222832606241
Jujuy,PUESTO DEL MARQUEZ,Puesto del Marqués,Cochinoca,-22.5384288906185,-65.6978923774993
Jujuy,QUEBRALEÑA,Abralaite,Cochinoca,-23.2857891128733,-65.7701494793729
Jujuy,QUERA,Abralaite,Cochinoca,-23.100830176506,-65.7627638222671
Jujuy,RINCONADILLAS,Abdón Castro Tolay,Cochinoca,-23.3846029198326,-65.9573754338264
Jujuy,SAN FRANCISCO DE ALFARCITO,Abdón Castro Tolay,Cochinoca,-23.3198701399198,-65.9744058851841
Jujuy,SANTA ANA DE LA PUNA,Abdón Castro Tolay,Cochinoca,-23.1248833823314,-66.05216103631
Jujuy,SANTUARIO DE TRES POZOS,Abdón Castro Tolay,Cochinoca,-23.5332448464011,-65.9632841858024
Jujuy,TAMBILLOS,Abra Pampa,Cochinoca,-22.896870936112,-65.9620225137437
Jujuy,TUSAQUILLAS,Abdón Castro Tolay,Cochinoca,-23.1901128134571,-65.9890162373631
Jujuy,AGUAS CALIENTES,Aguas Calientes,El Carmen,-24.5838759624546,-64.9235272487523
Jujuy,FLEMING,Aguas Calientes,El Carmen,-24.587376342521,-64.924057792361
